timestamp,lat,lon,hdop,fix_type,em_fog,rssi_300,rssi_315,rssi_434,rssi_446,rssi_815,rssi_868,rssi_915
179.10,,,,,20.0,-81.0,-84.5,-84.0,-84.0,-89.5,-91.5,-91.5
179.80,,,,,22.8,-75.5,-84.5,-79.0,-84.5,-89.5,-91.5,-91.5
180.50,,,,,20.3,-78.5,-91.5,-84.5,-84.5,-84.0,-91.5,-91.5
181.20,,,,,21.6,-72.0,-91.5,-84.0,-91.5,-83.5,-91.5,-91.5
181.90,,,,,20.3,-80.5,-91.5,-84.0,-84.0,-82.5,-91.5,-91.5
182.60,,,,,22.6,-80.0,-80.5,-83.5,-84.0,-82.5,-91.5,-91.5
183.30,,,,,20.7,-78.5,-84.5,-82.5,-91.5,-84.5,-91.5,-91.5
184.00,,,,,22.9,-73.5,-84.5,-83.5,-91.5,-81.0,-91.5,-91.5
184.70,,,,,23.9,-79.5,-78.5,-83.5,-83.5,-80.5,-91.5,-91.5
185.40,,,,,20.7,-78.5,-91.5,-81.0,-91.5,-81.0,-91.5,-91.5
186.10,,,,,20.3,-80.5,-91.5,-81.5,-91.5,-80.0,-91.5,-91.5
186.80,,,,,20.5,-79.0,-84.5,-81.0,-91.5,-86.5,-91.5,-91.5
187.50,,,,,19.6,-79.5,-91.5,-84.0,-84.0,-87.0,-91.5,-91.5
188.20,,,,,20.6,-79.5,-84.5,-82.5,-84.5,-89.5,-91.5,-91.5
188.90,,,,,22.9,-81.0,-77.5,-84.0,-84.0,-83.5,-91.5,-91.5
189.60,,,,,20.9,-79.5,-84.5,-81.0,-84.5,-90.5,-91.5,-91.5
190.30,,,,,21.2,-77.5,-91.5,-82.5,-84.0,-84.0,-91.5,-91.5
191.00,,,,,19.1,-79.5,-91.5,-83.5,-91.5,-83.5,-91.5,-91.5
191.70,,,,,22.7,-74.5,-84.5,-82.0,-91.5,-81.5,-91.5,-91.5
192.40,,,,,22.1,-79.0,-81.5,-84.0,-84.5,-84.0,-91.5,-91.5
193.10,,,,,21.5,-80.0,-84.5,-84.0,-84.5,-82.5,-91.5,-91.5
193.80,,,,,23.7,-73.5,-84.5,-84.0,-84.5,-81.5,-91.5,-91.5
194.50,,,,,20.1,-80.5,-91.5,-84.0,-84.0,-83.5,-91.5,-91.5
195.20,,,,,21.7,-74.5,-84.5,-84.0,-91.5,-84.0,-91.5,-91.5
195.90,,,,,21.6,-72.5,-84.5,-84.0,-91.5,-88.5,-91.5,-91.5
196.60,,,,,20.6,-79.0,-91.5,-84.0,-84.0,-83.0,-91.5,-91.5
197.30,,,,,22.1,-79.5,-78.5,-84.0,-84.5,-87.5,-91.5,-91.5
198.00,,,,,20.3,-80.0,-84.5,-84.0,-91.5,-82.5,-91.5,-91.5
198.70,,,,,24.8,-74.5,-78.5,-84.0,-83.5,-82.0,-91.5,-91.5
199.40,,,,,20.5,-80.5,-84.5,-83.5,-84.0,-88.0,-91.5,-91.5
200.10,,,,,24.5,-76.5,-78.5,-82.0,-84.0,-82.0,-91.5,-91.5
200.80,,,,,22.1,-81.0,-78.5,-82.0,-91.5,-82.5,-91.5,-91.5
201.50,,,,,19.8,-79.0,-91.5,-84.0,-91.5,-81.0,-91.5,-91.5
202.20,,,,,21.8,-77.5,-84.5,-81.5,-91.5,-82.0,-91.5,-91.5
202.90,,,,,19.1,-76.5,-91.5,-84.0,-91.5,-87.5,-91.5,-91.5
