# Calibrated: YES (CRC: 0xF1BE66C2)
# Band Floors (dBm): 300:-82.5, 315:-91.5, 434:-91.5, 446:-91.5, 815:-91.5, 868:-91.5, 915:-91.5
timestamp,lat,lon,hdop,fix_type,em_fog,rssi_300,rssi_315,r0.00,,,,,13.1,-74.0,-79.0,-81.5,-81.5,-91.5,-91.5,-92.0
27.90,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-94.5,-92.0
28.00,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-94.5,-92.0
28.10,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-94.5,-92.0
28.20,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-94.5,-92.0
28.30,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-94.5,-92.0
28.40,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-94.5,-92.0
28.50,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-94.5,-91.5
28.60,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-94.5,-91.5
28.70,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-94.5,-91.5
28.80,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-94.5,-91.5
28.90,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-94.5,-91.5
29.00,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-94.5,-91.5
29.10,,,,,14.1,-75.5,-81.0,-79.0,-77.5,-92.0,-94.5,-91.5
29.20,,,,,15.2,-72.0,-81.0,-79.0,-77.5,-92.0,-94.5,-91.5
29.30,,,,,15.2,-72.0,-81.0,-79.0,-77.5,-92.0,-94.5,-91.5
29.40,,,,,15.2,-72.0,-81.0,-79.0,-77.5,-92.0,-94.5,-91.5
29.50,,,,,15.2,-72.0,-81.0,-79.0,-77.5,-92.0,-94.5,-91.5
29.60,,,,,15.2,-72.0,-81.0,-79.0,-77.5,-92.0,-94.5,-91.5
29.70,,,,,15.2,-72.0,-81.0,-79.0,-77.5,-92.0,-94.5,-91.5
29.80,,,,,15.9,-72.0,-78.5,-79.0,-77.5,-92.0,-94.5,-91.5
29.90,,,,,15.9,-72.0,-78.5,-79.0,-77.5,-92.0,-94.5,-91.5
30.00,,,,,15.9,-72.0,-78.5,-79.0,-77.5,-92.0,-94.5,-91.5
30.10,,,,,15.9,-72.0,-78.5,-79.0,-77.5,-92.0,-94.5,-91.5
30.20,,,,,15.9,-72.0,-78.5,-79.0,-77.5,-92.0,-94.5,-91.5
30.30,,,,,15.9,-72.0,-78.5,-79.0,-77.5,-92.0,-94.5,-91.5
30.40,,,,,15.7,-72.0,-78.5,-80.0,-77.5,-92.0,-94.5,-91.5
30.50,,,,,15.7,-72.0,-78.5,-80.0,-77.5,-92.0,-94.5,-91.5
30.60,,,,,15.7,-72.0,-78.5,-80.0,-77.5,-92.0,-94.5,-91.5
30.70,,,,,15.7,-72.0,-78.5,-80.0,-77.5,-92.0,-94.5,-91.5
30.80,,,,,15.7,-72.0,-78.5,-80.0,-77.5,-92.0,-94.5,-91.5
