# RecordingStartTime:1785503000
timestamp,lat,lon,hdop,pdop,sats,fix_type,speed_kts,course_deg,gsr_raw,hacc_m,rssi_815,rssi_868,rssi_915
6.20,55.9534238,-3.1897637,2.1,2.9,12,3,0.66,207.5,10634.4,1.1,-60.5,-102.0,-102.5
6.30,55.9534242,-3.1897647,2.1,2.9,12,3,0.69,227.1,10638.2,1.1,-60.5,-102.0,-102.5
6.40,55.9534247,-3.1897655,2.1,2.9,12,3,0.87,257.7,10681.8,1.1,-60.5,-102.0,-102.5
6.50,55.9534247,-3.1897655,1.9,2.5,12,3,0.87,257.7,10771.3,1.1,-60.5,-102.0,-102.5
6.60,55.9534243,-3.1897673,1.9,2.5,12,3,0.81,251.4,10809.0,1.1,-60.5,-102.0,-102.5
6.70,55.9534247,-3.1897675,2.1,2.9,13,3,,,10897.9,1.1,-60.5,-102.0,-102.5
6.80,55.9534250,-3.1897680,1.9,2.5,13,3,,,11000.2,1.1,-60.5,-102.0,-102.5
6.90,55.9534253,-3.1897683,1.9,2.5,13,3,,,11098.3,1.1,-60.5,-102.0,-102.5
7.00,55.9534253,-3.1897680,1.9,2.5,13,3,,,11198.2,1.1,-60.5,-102.0,-102.5
7.10,55.9534253,-3.1897683,1.9,2.5,13,3,,,11277.5,1.1,-60.5,-102.0,-102.0
7.20,55.9534253,-3.1897688,1.9,2.5,13,3,,,11382.3,1.1,-60.5,-102.0,-102.0
7.30,55.9534250,-3.1897688,1.9,2.5,13,3,,,11458.3,1.1,-60.5,-102.0,-102.0
7.40,55.9534250,-3.1897688,1.9,2.5,13,3,,,11532.3,1.1,-60.5,-102.0,-102.0
7.50,55.9534250,-3.1897688,1.9,2.5,13,3,,,11600.2,1.1,-60.5,-102.0,-102.0
7.60,55.9534253,-3.1897690,1.9,2.5,13,3,,,11644.7,1.1,-60.5,-102.0,-102.0
7.70,55.9534252,-3.1897692,2.4,3.0,14,3,,,11689.9,1.0,-60.5,-102.0,-102.0
7.80,55.9534252,-3.1897698,1.9,2.5,14,3,,,11746.3,1.0,-60.5,-102.0,-102.0
7.90,55.9534243,-3.1897700,1.9,2.5,14,3,,,11801.6,1.0,-60.5,-102.0,-102.0
8.00,55.9534243,-3.1897710,1.9,2.5,14,3,0.71,258.0,11843.2,1.0,-60.5,-102.0,-102.0
8.10,55.9534248,-3.1897717,1.9,2.5,10,3,0.87,294.9,11885.3,1.0,-60.5,-102.0,-102.0
8.20,55.9534257,-3.1897735,1.9,2.5,14,3,1.88,303.5,11922.2,1.0,-60.5,-102.0,-102.0
8.30,55.9534255,-3.1897740,1.9,2.5,14,3,1.21,302.0,11931.4,1.0,-60.5,-102.0,-102.0
8.40,55.9534263,-3.1897755,1.9,2.5,14,3,1.85,308.0,11951.1,1.0,-60.5,-102.0,-102.0
8.50,55.9534263,-3.1897755,1.9,2.5,14,3,1.85,308.0,11961.4,1.0,-60.5,-102.0,-102.0
8.60,55.9534270,-3.1897778,2.4,3.0,14,3,1.77,304.2,11983.3,1.0,-60.5,-102.0,-102.0
8.70,55.9534275,-3.1897792,1.9,2.5,14,3,1.72,304.3,11994.1,1.0,-60.5,-102.0,-102.0
8.80,55.9534282,-3.1897800,1.9,2.5,14,3,1.71,315.1,12006.7,1.0,-60.5,-102.0,-102.0
8.90,55.9534288,-3.1897805,1.9,2.5,14,3,1.64,327.0,11999.6,1.0,-60.5,-102.0,-102.0
9.00,55.9534282,-3.1897815,1.9,2.5,14,3,1.20,321.1,11990.8,1.0,-60.5,-102.0,-102.0
9.10,55.9534277,-3.1897828,1.9,2.5,14,3,1.58,289.5,12031.1,1.0,-60.5,-102.0,-102.0
9.20,55.9534287,-3.1897853,1.9,2.5,14,3,2.33,287.9,12062.5,1.0,-60.5,-102.0,-102.0
9.30,55.9534303,-3.1897883,1.9,2.5,14,3,3.17,301.9,12074.7,1.0,-60.5,-102.0,-102.0
9.40,55.9534305,-3.1897888,1.9,2.5,14,3,1.97,306.3,12102.7,1.0,-60.5,-102.0,-102.0
9.50,55.9534305,-3.1897888,1.9,2.5,14,3,1.97,306.3,12063.3,1.0,-60.5,-102.0,-102.0
9.60,55.9534322,-3.1897905,1.9,2.5,14,3,2.07,321.2,12042.7,1.0,-74.5,-102.0,-102.0
9.70,55.9534328,-3.1897923,1.9,2.5,14,3,2.33,316.4,12187.3,1.0,-74.5,-102.0,-102.0
9.80,55.9534340,-3.1897940,1.9,2.5,14,3,2.55,317.3,12211.2,1.0,-66.5,-102.0,-102.0
9.90,55.9534343,-3.1897955,1.9,2.5,14,3,2.31,317.5,12229.8,1.0,-66.5,-102.0,-102.0
10.00,55.9534337,-3.1897963,1.9,2.5,14,3,1.60,313.7,12204.3,1.0,-66.5,-102.0,-102.0
10.10,55.9534332,-3.1897962,1.9,2.5,14,3,0.87,319.5,12185.1,1.0,-66.5,-102.0,-102.0
10.20,55.9534345,-3.1897980,1.9,2.5,14,3,1.66,326.0,12162.1,1.0,-66.5,-102.0,-102.0
10.30,55.9534352,-3.1897998,1.9,2.5,14,3,1.97,320.2,12175.3,1.0,-66.5,-102.0,-102.0
10.40,55.9534348,-3.1898003,1.9,2.5,14,3,1.48,317.4,12191.0,1.0,-66.5,-102.0,-102.0
10.50,55.9534348,-3.1898003,1.9,2.5,14,3,1.48,317.4,12200.3,1.1,-66.5,-102.0,-102.0
10.60,55.9534353,-3.1898008,1.9,2.5,14,3,1.03,329.4,12197.8,1.1,-66.5,-102.0,-102.0
10.70,55.9534360,-3.1898025,1.9,2.5,14,3,1.30,321.4,12288.5,1.1,-66.5,-102.0,-102.0
10.80,55.9534375,-3.1898042,1.9,2.5,14,3,2.01,323.6,12391.5,1.1,-66.5,-102.0,-102.0
10.90,55.9534377,-3.1898060,1.9,2.5,14,3,2.05,314.2,12456.2,1.1,-66.5,-102.0,-102.0
11.00,55.9534377,-3.1898067,1.9,2.5,14,3,1.56,311.0,12490.2,1.1,-66.5,-102.0,-102.0
11.10,55.9534390,-3.1898067,1.9,2.5,14,3,1.74,334.8,12488.8,1.1,-59.0,-102.0,-102.0
11.20,55.9534397,-3.1898078,1.9,2.5,14,3,1.80,333.1,12438.7,1.1,-59.0,-102.0,-102.0
11.30,55.9534397,-3.1898093,1.9,2.5,14,3,1.73,322.9,12423.7,1.1,-59.0,-102.0,-102.0
11.40,55.9534398,-3.1898110,1.9,2.5,14,3,1.87,311.2,12412.5,1.1,-59.0,-102.0,-102.0
11.50,55.9534398,-3.1898110,1.9,2.5,14,3,1.87,311.2,12402.6,1.1,-59.0,-102.0,-102.0
11.60,55.9534417,-3.1898117,1.9,2.5,14,3,1.86,333.8,12396.6,1.1,-59.0,-102.0,-102.0
11.70,55.9534422,-3.1898115,1.9,2.5,14,3,1.54,346.1,12395.9,1.1,-59.0,-102.0,-102.0
11.80,55.9534430,-3.1898133,1.9,2.5,14,3,1.85,334.7,12449.4,1.1,-59.0,-102.0,-102.0
11.90,55.9534445,-3.1898150,1.9,2.5,14,3,2.54,326.9,12538.1,1.1,-59.0,-102.0,-102.0
12.00,55.9534477,-3.1898170,1.9,2.5,14,3,3.92,331.0,12613.5,1.1,-59.0,-102.0,-102.0
12.10,55.9534490,-3.1898178,1.9,2.5,14,3,3.66,334.0,12688.0,1.1,-59.0,-102.0,-102.0
12.20,55.9534500,-3.1898180,1.9,2.5,14,3,3.07,340.2,12706.9,1.1,-59.0,-102.0,-102.0
12.30,55.9534502,-3.1898188,1.9,2.5,14,3,2.28,341.4,12681.8,1.1,-59.0,-102.0,-102.0
12.40,55.9534518,-3.1898212,1.9,2.5,14,3,2.93,334.5,12642.4,1.1,-59.0,-102.0,-102.0
12.50,55.9534518,-3.1898212,1.9,2.5,14,3,2.93,334.5,12613.9,1.1,-59.0,-102.0,-102.0
12.60,55.9534527,-3.1898222,1.9,2.5,14,3,1.75,333.1,12589.4,1.1,-59.0,-102.0,-102.0
12.70,55.9534550,-3.1898230,2.4,3.0,14,3,2.50,341.7,12560.4,1.1,-59.0,-102.5,-102.0
12.80,55.9534563,-3.1898232,1.9,2.5,14,3,2.42,347.0,12504.0,1.1,-59.0,-102.5,-102.0
12.90,55.9534573,-3.1898247,1.9,2.5,14,3,2.43,344.0,12426.8,1.1,-59.0,-102.5,-102.0
13.00,55.9534578,-3.1898257,1.9,2.5,10,3,2.15,339.4,12383.8,1.1,-59.0,-102.5,-102.0
13.10,55.9534590,-3.1898268,1.9,2.5,14,3,2.21,336.8,12344.5,1.1,-59.0,-102.5,-102.0
13.20,55.9534592,-3.1898270,1.9,2.5,14,3,1.60,338.6,12321.0,1.1,-59.0,-102.5,-102.0
13.30,55.9534602,-3.1898273,1.9,2.5,14,3,1.70,344.8,12271.6,1.1,-59.0,-102.5,-102.0
13.40,55.9534615,-3.1898287,1.9,2.5,14,3,2.04,341.5,12197.6,1.1,-59.0,-102.0,-102.0
13.50,55.9534615,-3.1898287,1.9,2.5,14,3,2.04,341.5,12125.8,1.1,-59.0,-102.0,-102.0
13.60,55.9534632,-3.1898298,1.9,2.5,14,3,2.37,339.5,12073.4,1.1,-59.0,-102.0,-102.0
13.70,55.9534652,-3.1898305,1.9,2.5,14,3,2.16,348.2,12030.2,1.2,-59.0,-102.0,-102.0
13.80,55.9534668,-3.1898318,1.9,2.5,14,3,2.56,345.4,11993.3,1.2,-59.0,-102.0,-102.0
13.90,55.9534665,-3.1898317,1.9,2.5,14,3,1.79,348.0,11931.8,1.2,-59.0,-102.0,-102.0
14.00,55.9534673,-3.1898322,1.9,2.5,14,3,1.79,349.3,11856.0,1.2,-59.0,-102.0,-102.0
14.10,55.9534673,-3.1898323,1.9,2.5,14,3,1.39,348.3,11799.2,1.2,-59.0,-102.0,-102.0
14.20,55.9534687,-3.1898330,1.9,2.5,14,3,1.68,345.7,11756.1,1.2,-59.0,-102.0,-102.0
14.30,55.9534700,-3.1898333,1.9,2.5,14,3,1.86,348.0,11728.1,1.2,-59.0,-102.0,-102.0
14.40,55.9534702,-3.1898330,1.9,2.5,14,3,1.53,353.6,11690.7,1.2,-59.0,-102.0,-102.0
14.50,55.9534702,-3.1898330,1.9,2.5,14,3,1.53,353.6,11626.8,1.2,-59.0,-102.0,-102.0
14.60,55.9534720,-3.1898342,1.9,2.5,14,3,1.68,349.6,11581.8,1.2,-59.0,-102.0,-102.0
14.70,55.9534735,-3.1898350,1.9,2.5,14,3,1.98,343.4,11570.6,1.2,-59.0,-102.0,-102.0
14.80,55.9534747,-3.1898363,1.9,2.5,14,3,2.17,337.5,11570.0,1.2,-59.0,-102.0,-102.0
14.90,55.9534760,-3.1898375,1.9,2.5,10,3,2.31,335.5,11570.0,1.2,-59.0,-102.0,-102.0
15.00,55.9534765,-3.1898375,1.9,2.5,14,3,1.94,341.3,11560.8,1.3,-59.0,-102.0,-102.0
15.10,55.9534782,-3.1898395,1.9,2.5,14,3,2.53,336.5,11559.5,1.3,-59.0,-102.0,-102.0
15.20,55.9534813,-3.1898407,1.9,2.5,14,3,3.19,337.1,11583.9,1.3,-59.0,-102.0,-102.0
15.30,55.9534822,-3.1898408,1.9,2.5,14,3,2.88,341.9,11631.8,1.3,-59.0,-102.0,-102.0
15.40,55.9534847,-3.1898413,2.1,3.5,14,3,3.24,347.2,11701.3,1.3,-59.0,-102.0,-102.0
15.50,55.9534847,-3.1898413,2.1,3.5,14,3,3.24,347.2,11750.2,1.3,-59.0,-102.0,-102.0
15.60,55.9534863,-3.1898418,2.1,3.5,14,3,2.86,355.2,11787.2,1.3,-59.0,-102.0,-102.0
15.70,55.9534883,-3.1898433,2.1,3.5,14,3,3.19,350.4,11845.7,1.3,-59.0,-102.0,-102.5
15.80,55.9534867,-3.1898443,2.1,3.5,14,3,2.30,345.9,11907.0,1.3,-59.0,-102.0,-102.5
15.90,55.9534873,-3.1898448,2.1,3.5,9,3,2.25,343.3,11959.5,1.3,-59.0,-102.0,-102.5
16.00,55.9534873,-3.1898453,2.1,3.5,14,3,1.91,343.5,11988.1,1.3,-59.0,-102.0,-102.5
16.10,55.9534882,-3.1898455,2.1,3.5,14,3,1.86,350.5,11964.4,1.3,-59.0,-102.0,-102.5
16.20,55.9534890,-3.1898467,2.1,3.5,14,3,1.98,348.0,11938.1,1.3,-59.0,-102.0,-102.5
16.30,55.9534897,-3.1898487,2.1,3.5,14,3,2.25,337.7,11916.1,1.4,-59.0,-102.0,-102.5
16.40,55.9534913,-3.1898495,2.1,3.5,9,3,2.39,335.9,11899.3,1.4,-59.0,-102.0,-102.5
16.50,55.9534913,-3.1898495,2.1,3.5,14,3,2.39,335.9,11889.7,1.4,-59.0,-102.0,-102.5
16.60,55.9534957,-3.1898510,2.1,3.5,14,3,3.19,341.5,11838.8,1.4,-59.0,-102.0,-102.5
16.70,55.9534962,-3.1898512,2.1,3.5,14,3,2.82,345.3,11764.1,1.4,-59.0,-102.0,-102.5
16.80,55.9534978,-3.1898525,2.1,3.5,14,3,3.07,344.0,11707.7,1.4,-59.0,-102.0,-102.5
16.90,55.9535008,-3.1898535,2.1,3.5,14,3,3.70,344.3,11659.3,1.4,-59.0,-102.0,-102.5
17.00,55.9535020,-3.1898555,2.1,3.5,14,3,3.87,340.3,11627.7,1.4,-59.0,-102.0,-102.5
17.10,55.9535023,-3.1898560,2.1,3.5,14,3,3.40,340.3,11606.4,1.4,-59.0,-102.0,-102.5
17.20,55.9535037,-3.1898568,2.1,3.5,14,3,3.45,341.2,11583.8,1.4,-59.0,-102.0,-102.5
17.30,55.9535078,-3.1898597,2.1,3.5,14,3,4.77,337.0,11571.9,1.4,-59.0,-102.0,-102.5
17.40,55.9535077,-3.1898615,2.1,3.5,14,3,4.03,335.0,11597.7,1.4,-59.0,-102.0,-102.5
17.50,55.9535077,-3.1898615,2.1,3.5,14,3,4.03,335.0,11654.6,1.4,-59.0,-102.0,-102.5
17.60,55.9535113,-3.1898648,2.1,3.5,14,3,4.24,334.7,11741.1,1.4,-59.0,-102.0,-102.5
17.70,55.9535133,-3.1898662,2.1,3.5,14,3,4.34,336.5,11805.1,1.4,-59.0,-102.0,-102.5
17.80,55.9535125,-3.1898678,2.1,3.5,14,3,3.38,336.1,11827.7,1.5,-59.0,-102.0,-102.5
17.90,55.9535127,-3.1898703,2.1,3.5,14,3,3.25,331.8,11861.0,1.5,-59.0,-102.0,-102.5
18.00,55.9535138,-3.1898713,2.1,3.5,14,3,3.02,332.3,11878.3,1.5,-59.0,-102.0,-102.5
18.10,55.9535148,-3.1898728,2.1,3.5,14,3,2.96,332.0,11895.1,1.5,-59.0,-102.0,-102.5
18.20,55.9535163,-3.1898742,2.1,3.5,14,3,3.29,334.4,11888.9,1.5,-59.0,-102.0,-102.5
18.30,55.9535153,-3.1898763,2.1,3.5,14,3,2.74,330.6,11869.3,1.5,-59.0,-102.0,-102.5
18.40,55.9535167,-3.1898792,2.1,3.5,14,3,3.46,323.2,11869.0,1.5,-59.0,-102.0,-102.5
18.50,55.9535167,-3.1898792,2.1,3.5,14,3,3.46,323.2,11868.2,1.5,-59.0,-102.0,-102.5
18.60,55.9535203,-3.1898810,2.1,3.5,14,3,3.23,332.3,11876.8,1.5,-59.0,-102.0,-102.5
18.70,55.9535218,-3.1898813,2.1,3.5,13,3,3.10,339.8,11865.5,1.5,-55.0,-102.0,-102.5
18.80,55.9535235,-3.1898833,2.1,3.5,13,3,3.35,339.7,11828.4,1.5,-55.0,-102.0,-102.5
18.90,55.9535238,-3.1898860,2.1,3.5,13,3,3.36,334.2,11808.6,1.5,-55.0,-102.0,-102.5
19.00,55.9535245,-3.1898875,2.1,3.5,13,3,3.05,331.6,11785.7,1.5,-55.0,-102.0,-102.5
19.10,55.9535255,-3.1898893,2.1,3.5,13,3,3.10,329.8,11761.0,1.5,-53.5,-102.0,-102.5
19.20,55.9535268,-3.1898910,2.1,3.5,13,3,3.17,330.4,11724.1,1.5,-53.5,-102.0,-102.5
19.30,55.9535273,-3.1898918,2.1,3.5,13,3,2.78,333.0,11647.3,1.5,-53.5,-102.0,-102.5
19.40,55.9535278,-3.1898927,2.1,3.5,13,3,2.55,337.1,11563.4,1.5,-53.5,-102.0,-102.5
19.50,55.9535278,-3.1898927,2.1,3.5,13,3,2.55,337.1,11511.9,1.5,-53.5,-102.0,-102.5
19.60,55.9535333,-3.1898967,2.1,3.5,13,3,4.24,337.8,11478.0,1.5,-53.5,-102.0,-102.5
19.70,55.9535338,-3.1898988,2.1,3.5,13,3,3.90,336.0,11440.8,1.5,-53.5,-102.0,-102.5
19.80,55.9535335,-3.1899005,2.1,3.5,13,3,3.39,335.5,11373.2,1.5,-53.5,-102.0,-102.5
19.90,55.9535322,-3.1899022,2.1,3.5,13,3,2.73,333.7,11299.1,1.5,-53.5,-102.0,-102.5
20.00,55.9535337,-3.1899047,2.1,3.5,13,3,3.28,329.0,11239.3,1.5,-53.5,-102.0,-102.5
20.10,55.9535353,-3.1899075,2.7,4.0,13,3,3.80,324.4,11211.1,1.5,-53.5,-102.0,-102.5
20.20,55.9535365,-3.1899088,2.7,4.0,13,3,3.54,322.9,11197.9,1.5,-53.5,-102.0,-102.5
20.30,55.9535385,-3.1899098,2.7,4.0,13,3,3.57,324.9,11179.6,1.6,-53.5,-102.0,-102.5
20.40,55.9535393,-3.1899102,2.7,4.0,13,3,3.02,327.4,11148.3,1.6,-53.5,-102.0,-102.5
20.50,55.9535393,-3.1899102,2.7,4.0,13,3,3.02,327.4,11138.4,1.6,-53.5,-102.0,-102.5
20.60,55.9535420,-3.1899138,2.7,4.0,13,3,3.28,327.7,11145.6,1.6,-53.5,-102.0,-102.5
20.70,55.9535443,-3.1899165,2.7,4.0,13,3,3.72,326.1,11181.6,1.6,-53.5,-102.0,-102.5
20.80,55.9535455,-3.1899193,2.7,4.0,13,3,3.84,322.7,11200.5,1.6,-53.5,-102.0,-102.5
20.90,55.9535470,-3.1899215,2.1,3.5,13,3,3.90,321.2,11191.9,1.6,-53.5,-102.0,-102.5
21.00,55.9535480,-3.1899228,2.1,3.5,13,3,3.64,320.9,11188.2,1.7,-53.5,-102.0,-102.5
21.10,55.9535472,-3.1899242,2.1,3.5,13,3,2.92,318.6,11214.3,1.7,-53.5,-102.0,-102.5
21.20,55.9535488,-3.1899257,2.1,3.5,13,3,3.08,318.1,11261.7,1.7,-53.5,-102.0,-102.5
21.30,55.9535513,-3.1899282,2.1,3.5,9,3,3.63,319.0,11328.4,1.7,-53.5,-102.0,-102.5
21.40,55.9535510,-3.1899315,2.1,3.5,13,3,3.58,315.0,11387.2,1.7,-53.5,-102.0,-102.5
21.50,55.9535510,-3.1899315,2.1,3.5,13,3,3.58,315.0,11463.9,1.7,-53.5,-102.0,-102.5
21.60,55.9535585,-3.1899352,2.1,3.5,13,3,4.77,323.5,11564.8,1.7,-53.5,-102.0,-102.5
21.70,55.9535648,-3.1899367,2.1,3.5,12,3,5.85,330.7,11668.5,1.8,-53.5,-102.5,-102.5
21.80,55.9535668,-3.1899382,2.1,3.5,12,3,5.74,333.8,11748.8,1.8,-53.5,-102.5,-102.5
21.90,55.9535655,-3.1899388,2.1,3.5,12,3,4.67,333.9,11798.8,1.8,-53.5,-102.0,-102.5
22.00,55.9535647,-3.1899403,2.1,3.5,12,3,4.10,331.1,11798.4,1.8,-53.5,-102.0,-102.5
22.10,55.9535640,-3.1899418,2.1,3.5,12,3,3.63,327.2,11796.3,1.8,-53.5,-102.0,-102.5
22.20,55.9535652,-3.1899437,2.1,3.5,12,3,3.61,324.7,11806.0,1.8,-53.5,-102.0,-102.5
22.30,55.9535652,-3.1899448,2.1,3.5,12,3,3.22,322.1,11801.1,1.8,-53.5,-102.0,-102.5
22.40,55.9535690,-3.1899438,2.1,3.5,12,3,3.61,333.4,11777.3,1.8,-53.5,-102.0,-102.5
22.50,55.9535690,-3.1899438,2.1,3.5,12,3,3.61,333.4,11727.7,1.8,-53.5,-102.0,-102.5
22.60,55.9535722,-3.1899450,2.1,3.5,12,3,3.62,342.7,11695.5,1.8,-53.5,-101.5,-102.5
22.70,55.9535738,-3.1899460,2.1,3.5,12,3,3.63,343.0,11680.7,1.9,-53.5,-101.5,-102.5
22.80,55.9535760,-3.1899463,2.1,3.5,12,3,3.75,345.0,11673.8,1.9,-53.5,-101.5,-102.5
22.90,55.9535763,-3.1899472,2.1,3.5,12,3,3.31,343.7,11652.0,1.9,-53.5,-101.5,-102.5
23.00,55.9535765,-3.1899498,2.1,3.5,12,3,3.00,335.3,11614.6,1.9,-53.5,-101.5,-102.5
23.10,55.9535775,-3.1899537,2.1,3.5,12,3,3.23,323.7,11571.7,1.9,-53.5,-101.5,-102.5
23.20,55.9535812,-3.1899570,2.1,3.5,12,3,3.67,318.7,11545.9,1.9,-53.5,-101.5,-102.5
23.30,55.9535825,-3.1899605,2.1,3.5,12,3,3.79,312.7,11528.2,1.9,-53.5,-101.5,-102.5
23.40,55.9535822,-3.1899615,2.1,3.5,12,3,3.30,308.4,11512.7,1.9,-53.5,-101.5,-102.5
23.50,55.9535822,-3.1899615,2.1,3.5,12,3,3.30,308.4,11475.9,1.9,-53.5,-101.5,-102.5
23.60,55.9535835,-3.1899632,2.1,3.5,12,3,3.22,307.8,11412.9,1.9,-53.5,-101.5,-102.5
23.70,55.9535877,-3.1899698,2.1,3.5,12,3,3.66,307.5,11372.3,1.9,-53.5,-101.5,-102.5
23.80,55.9535888,-3.1899723,2.1,3.5,12,3,3.68,307.5,11354.1,1.9,-53.5,-101.5,-102.5
23.90,55.9535887,-3.1899730,2.1,3.5,12,3,3.25,306.6,11341.2,1.9,-53.5,-101.5,-102.5
24.00,55.9535858,-3.1899697,2.1,3.5,12,3,1.92,306.2,11319.1,1.9,-53.5,-101.5,-102.5
24.10,55.9535872,-3.1899695,2.1,3.5,12,3,1.98,318.0,11263.4,1.9,-53.5,-101.5,-102.5
24.20,55.9535878,-3.1899723,2.1,3.5,12,3,2.19,315.7,11207.4,1.9,-53.5,-101.5,-102.5
24.30,55.9535878,-3.1899743,2.1,3.5,12,3,2.25,310.4,11174.2,1.9,-53.5,-101.5,-102.5
24.40,55.9535878,-3.1899743,2.1,3.5,12,3,2.25,310.4,11144.9,1.9,-53.5,-101.5,-102.5
24.50,55.9535872,-3.1899742,2.1,3.5,12,3,1.88,311.0,11117.0,1.9,-53.5,-101.5,-102.5
24.60,55.9535865,-3.1899805,2.1,3.5,12,3,2.55,301.8,11083.7,1.9,-53.5,-101.5,-102.5
24.70,55.9535850,-3.1899860,2.1,3.5,12,3,3.62,285.0,11025.7,1.9,-53.5,-101.5,-103.0
24.80,55.9535850,-3.1899860,2.1,3.5,12,3,3.62,285.0,10991.5,1.9,-53.5,-101.5,-102.5
24.90,55.9535865,-3.1899940,2.1,3.5,12,3,3.96,301.9,10973.7,1.9,-53.5,-101.5,-102.5
25.00,55.9535873,-3.1899980,2.1,3.5,12,3,4.36,309.9,10976.8,1.9,-53.5,-101.5,-102.5
25.10,55.9535867,-3.1900013,2.1,3.5,12,3,4.25,306.1,10993.1,1.9,-53.5,-101.5,-102.5
25.20,55.9535873,-3.1900048,2.1,3.5,12,3,4.41,308.0,11004.4,1.9,-53.5,-101.5,-102.5
25.30,55.9535877,-3.1900073,2.1,3.5,12,3,4.24,307.6,11036.6,1.9,-53.5,-101.5,-102.5
25.40,55.9535888,-3.1900088,2.1,3.5,12,3,4.27,313.3,11099.9,1.9,-53.5,-101.5,-102.5
25.50,55.9535888,-3.1900088,2.1,3.5,12,3,4.27,313.3,11169.1,1.9,-53.5,-101.5,-102.5
25.60,55.9535858,-3.1900068,2.1,3.5,12,3,2.34,307.4,11220.1,1.9,-53.5,-101.5,-102.5
25.70,55.9535862,-3.1900100,2.1,3.5,9,3,2.74,306.8,11240.7,1.9,-53.5,-101.5,-102.5
25.80,55.9535862,-3.1900127,2.1,3.5,12,3,2.80,309.4,11235.8,1.8,-53.5,-101.5,-102.5
25.90,55.9535852,-3.1900152,2.1,3.5,12,3,2.48,302.2,11228.9,1.8,-53.5,-101.5,-102.5
26.00,55.9535857,-3.1900150,2.1,3.5,12,3,1.86,299.6,11219.9,1.8,-53.5,-101.5,-102.5
26.10,55.9535857,-3.1900150,2.1,3.5,12,3,1.53,302.9,11203.7,1.8,-53.5,-101.5,-102.5
26.20,55.9535863,-3.1900158,2.1,3.5,12,3,1.74,313.8,11184.8,1.8,-53.5,-101.5,-102.5
26.30,55.9535887,-3.1900182,2.1,3.5,12,3,2.98,331.9,11135.6,1.8,-53.5,-101.5,-102.5
26.40,55.9535902,-3.1900207,2.1,3.5,12,3,3.55,337.5,11078.0,1.8,-53.5,-101.5,-102.5
26.50,55.9535902,-3.1900207,2.1,3.5,12,3,3.55,337.5,11041.7,1.8,-53.5,-101.5,-102.5
26.60,55.9535902,-3.1900237,2.1,3.5,12,3,2.70,330.6,10996.8,1.8,-53.5,-101.5,-102.5
26.70,55.9535893,-3.1900248,2.1,3.5,12,3,2.18,317.7,10955.8,1.8,-53.5,-101.5,-102.5
26.80,55.9535898,-3.1900280,2.1,3.5,12,3,2.47,309.8,10911.1,1.8,-53.5,-101.5,-102.5
26.90,55.9535910,-3.1900302,2.1,3.5,12,3,2.76,313.3,10846.6,1.8,-53.5,-101.5,-102.5
27.00,55.9535915,-3.1900317,2.1,3.5,12,3,2.56,321.8,10791.5,1.8,-53.5,-101.5,-102.5
27.10,55.9535918,-3.1900342,2.1,3.5,12,3,2.55,320.1,10746.5,1.8,-53.5,-101.5,-102.0
27.20,55.9535920,-3.1900373,2.1,3.5,12,3,2.90,313.8,10717.0,1.8,-53.5,-101.5,-102.0
27.30,55.9535917,-3.1900385,2.1,3.5,12,3,2.35,309.9,10691.6,1.8,-53.5,-101.5,-102.0
27.40,55.9535908,-3.1900392,2.1,3.5,12,3,1.49,309.5,10664.9,1.8,-53.5,-101.5,-102.0
27.50,55.9535908,-3.1900392,2.1,3.5,12,3,1.49,309.5,10632.1,1.8,-53.5,-101.5,-102.0
27.60,55.9535925,-3.1900427,2.1,3.5,12,3,2.43,320.0,10616.4,1.8,-53.5,-101.5,-102.0
27.70,55.9535922,-3.1900450,2.1,3.5,13,3,2.58,311.3,10617.3,1.8,-53.5,-101.5,-102.0
27.80,55.9535917,-3.1900460,2.1,3.5,13,3,1.82,309.8,10630.4,1.7,-65.0,-101.5,-102.0
27.90,55.9535915,-3.1900472,2.1,3.5,13,3,1.50,308.9,10637.0,1.7,-57.5,-101.5,-102.0
28.00,55.9535923,-3.1900487,2.1,3.5,13,3,1.95,311.7,10621.7,1.7,-57.5,-101.5,-102.0
28.10,55.9535927,-3.1900510,2.1,3.5,13,3,2.26,308.1,10613.1,1.7,-57.5,-101.5,-102.0
28.20,55.9535938,-3.1900537,2.1,3.5,13,3,2.92,306.5,10626.9,1.7,-57.5,-101.5,-102.0
28.30,55.9535942,-3.1900552,2.1,3.5,13,3,2.53,307.0,10644.6,1.7,-57.5,-101.5,-102.0
28.40,55.9535950,-3.1900565,2.1,3.5,13,3,2.28,316.6,10665.1,1.7,-57.5,-101.5,-102.0
28.50,55.9535950,-3.1900565,2.1,3.5,13,3,2.28,316.6,10670.1,1.7,-57.5,-101.5,-102.0
28.60,55.9535973,-3.1900610,2.1,3.5,13,3,2.93,317.6,10656.3,1.7,-57.5,-101.5,-102.0
28.70,55.9535975,-3.1900633,2.1,3.5,13,3,3.17,306.6,10641.5,1.7,-57.5,-101.5,-102.0
28.80,55.9535968,-3.1900647,2.1,3.5,13,3,2.59,297.7,10624.0,1.7,-57.5,-101.5,-102.0
28.90,55.9535970,-3.1900665,2.1,3.5,13,3,2.37,288.5,10614.9,1.7,-57.5,-101.5,-102.0
29.00,55.9535972,-3.1900678,2.1,3.5,13,3,1.83,285.2,10593.4,1.7,-57.5,-101.5,-102.0
